Id,Straatnaam,Huisnummer,Huisletter,Huisnummertoevoeging,Postcode,Woonplaatsnaam,Statusadres,Gebruiksdoelwoonfunctie,Afvalwijzerinstructie,Afvalwijzerbasisroutetypeid,Afvalwijzerroutenaam,Afvalwijzerperxweken,Afvalwijzerbuitenzettenvanaftot,Afvalwijzerbuitenzettenvanaf,Afvalwijzerbuitenzettentot,Afvalwijzerafvalkalenderopmerking,Afvalwijzerafvalkalenderfrequentie,Afvalwijzerfractienaam,Afvalwijzerfractiecode,Afvalwijzerroutetypenaam,Afvalwijzerophaaldagen,Afvalwijzerafvalkalendermelding,Afvalwijzerafvalkalendervan,Afvalwijzerafvalkalendertot,Afvalwijzerbasisroutetype,Afvalwijzerbasisroutetypeomschrijving,Afvalwijzerbasisroutetypecode,Afvalwijzergeometrie,Afvalwijzerinstructie2,Afvalwijzerophaaldagen2,Afvalwijzerwaar,Afvalwijzerbuitenzetten,Afvalwijzerbuttontekst,Afvalwijzerurl,Bagnummeraanduidingid,Gbdbuurtid,Gbdbuurtcode,Afvalwijzerinzamelgebiednaam,Afvalwijzerinzamelgebiedcode
0363200000007036~Grof,Eerste Coehoornstraat,24,,,1018SN,Amsterdam,Verblijfsobject in gebruik,True,,44473046320283650,GA_Centrum_Opafspraak,1,,,,"Of breng het naar <a href=""https://kaart.amsterdam.nl/afvalpunten"">een Afvalpunt</a>",,Grof,GA,Grofvuil Route op afspraak,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag",,,,Grof_afval,Grofvuil Route op afspraak,GROFAFSPR,SRID=28992;POINT (123597 486820),of bel 14020,,,,Maak een afspraak,https://formulieren.amsterdam.nl/TriplEforms/Directregelen/formulier/nl-NL/evAmsterdam/grofafval.aspx,0363200000007036,03630980000084,AK05,Centrum-Oost,GA02
0363200000007036~Papier,Eerste Coehoornstraat,24,,,1018SN,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Papier,Papier,,,,,,,,,SRID=28992;POINT (123597 486820),In de container voor papier,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007036,03630980000084,AK05,,
0363200000007036~Plastic,Eerste Coehoornstraat,24,,,1018SN,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Plastic,Plastic,,,,,,,,,SRID=28992;POINT (123597 486820),Bij het restafval,,,,,,0363200000007036,03630980000084,AK05,,
0363200000007036~Rest,Eerste Coehoornstraat,24,,,1018SN,Amsterdam,Verblijfsobject in gebruik,True,,44473046320283849,Rest_Centrum_Alle Dagen,1,,,,,,Rest,Rest,Ondergronds Statisch,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag",,,,Verzamelcontainers,Ondergronds Statisch,OGRSTAT,SRID=28992;POINT (123597 486820),In de container voor restafval,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007036,03630980000084,AK05,A-Centrum-Stedelijke_Inzameling-F-517 (Oostelijke eilanden),F-517
0363200000007036~Textiel,Eerste Coehoornstraat,24,,,1018SN,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Textiel,Textiel,,,,,,,,,SRID=28992;POINT (123597 486820),In de container voor textiel,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007036,03630980000084,AK05,,
0363200000007236~Glas,Eerste Egelantiersdwarsstraat,1,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,,,,,,,,,Glas,Glas,,,,,,,,,SRID=28992;POINT (120732 487839),In de container voor glas,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007236,03630980000029,AB05,,
"0363200000007236~Groente, Fruit en Tuin Afval",Eerste Egelantiersdwarsstraat,1,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,44473046320284952,Gfe/t_bij_rest-Ophalen-Korf(CentrumENWestpoort),1,,,,"Tuinafval dat niet in een vuilniszak past, mag u als grof afval weg doen",,"Groente, Fruit en Tuin Afval",GFT,Bij het restafval,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag, zondag","Kerstbomen kun je van 2 t/m 13 januari kwijt op een <a href=""https://kaart.amsterdam.nl/ophaalpunten-kerstbomen-2023"">inleverplek in de buurt</a>",2022-12-31T23:00:00,2023-01-13T23:00:00,Verzamelcontainers,Routetypecoce gecreerd om daar waar GFT niet met bak of verzamelcontainer wordt ingezemeld toch aan een planning te koppelen zodat we opmerkingen en alerts kunnen plaatsen,BIJREST,SRID=28992;POINT (120732 487839),Bij het restafval,,,,,,0363200000007236,03630980000029,AB05,Centrum-West,GA01
0363200000007236~Grof,Eerste Egelantiersdwarsstraat,1,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,44473046320283650,GA_Centrum_Opafspraak,1,,,,"Of breng het naar <a href=""https://kaart.amsterdam.nl/afvalpunten"">een Afvalpunt</a>",,Grof,GA,Grofvuil Route op afspraak,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag",,,,Grof_afval,Grofvuil Route op afspraak,GROFAFSPR,SRID=28992;POINT (120732 487839),U kunt uw grof afval wegbrengen naar een Afvalpunt of laten ophalen door een bedrijf,,,,,https://kaart.amsterdam.nl/afvalpunten,0363200000007236,03630980000029,AB05,Centrum-West,GA01
0363200000007236~Papier,Eerste Egelantiersdwarsstraat,1,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,,,,,,,,,Papier,Papier,,,,,,,,,SRID=28992;POINT (120732 487839),In de container voor papier,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007236,03630980000029,AB05,,
0363200000007236~Plastic,Eerste Egelantiersdwarsstraat,1,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,,,,,,,,,Plastic,Plastic,,,,,,,,,SRID=28992;POINT (120732 487839),Bij het restafval,,,,,,0363200000007236,03630980000029,AB05,,
0363200000007236~Rest,Eerste Egelantiersdwarsstraat,1,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,44473046320284451,Rest_Centrum_Dinsdagenvrijdag_Dinsdagenvrijdagvanaf06.00,1,Tussen 06.00 en 07.30 uur,Tussen 06.00,en 07.30 uur,,,Rest,Rest,Zakken Route,"dinsdag, vrijdag",,,,Inzamelgebied,Zakken Route,ZAKKENRT,SRID=28992;POINT (120732 487839),In vuilniszak,"dinsdag, vrijdag",Aan de rand van de stoep of op de vaste plek,Tussen 06.00 en 07.30 uur,,,0363200000007236,03630980000029,AB05,A-Centrum-Stedelijke_Inzameling-F-313 (Jordaan oa),F-313
0363200000007236~Textiel,Eerste Egelantiersdwarsstraat,1,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,,,,,,,,,Textiel,Textiel,,,,,,,,,SRID=28992;POINT (120732 487839),In de container voor textiel,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007236,03630980000029,AB05,,
0363200000007237~Glas,Eerste Egelantiersdwarsstraat,2,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,,,,,,,,,Glas,Glas,,,,,,,,,SRID=28992;POINT (120721 487835),In de container voor glas,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007237,03630980000029,AB05,,
"0363200000007237~Groente, Fruit en Tuin Afval",Eerste Egelantiersdwarsstraat,2,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,44473046320284952,Gfe/t_bij_rest-Ophalen-Korf(CentrumENWestpoort),1,,,,"Tuinafval dat niet in een vuilniszak past, mag u als grof afval weg doen",,"Groente, Fruit en Tuin Afval",GFT,Bij het restafval,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag, zondag","Kerstbomen kun je van 2 t/m 13 januari kwijt op een <a href=""https://kaart.amsterdam.nl/ophaalpunten-kerstbomen-2023"">inleverplek in de buurt</a>",2022-12-31T23:00:00,2023-01-13T23:00:00,Verzamelcontainers,Routetypecoce gecreerd om daar waar GFT niet met bak of verzamelcontainer wordt ingezemeld toch aan een planning te koppelen zodat we opmerkingen en alerts kunnen plaatsen,BIJREST,SRID=28992;POINT (120721 487835),Bij het restafval,,,,,,0363200000007237,03630980000029,AB05,Centrum-West,GA01
0363200000007237~Grof,Eerste Egelantiersdwarsstraat,2,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,44473046320283650,GA_Centrum_Opafspraak,1,,,,"Of breng het naar <a href=""https://kaart.amsterdam.nl/afvalpunten"">een Afvalpunt</a>",,Grof,GA,Grofvuil Route op afspraak,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag",,,,Grof_afval,Grofvuil Route op afspraak,GROFAFSPR,SRID=28992;POINT (120721 487835),U kunt uw grof afval wegbrengen naar een Afvalpunt of laten ophalen door een bedrijf,,,,,https://kaart.amsterdam.nl/afvalpunten,0363200000007237,03630980000029,AB05,Centrum-West,GA01
0363200000007237~Papier,Eerste Egelantiersdwarsstraat,2,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,,,,,,,,,Papier,Papier,,,,,,,,,SRID=28992;POINT (120721 487835),In de container voor papier,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007237,03630980000029,AB05,,
0363200000007237~Plastic,Eerste Egelantiersdwarsstraat,2,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,,,,,,,,,Plastic,Plastic,,,,,,,,,SRID=28992;POINT (120721 487835),Bij het restafval,,,,,,0363200000007237,03630980000029,AB05,,
0363200000007237~Rest,Eerste Egelantiersdwarsstraat,2,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,44473046320284451,Rest_Centrum_Dinsdagenvrijdag_Dinsdagenvrijdagvanaf06.00,1,Tussen 06.00 en 07.30 uur,Tussen 06.00,en 07.30 uur,,,Rest,Rest,Zakken Route,"dinsdag, vrijdag",,,,Inzamelgebied,Zakken Route,ZAKKENRT,SRID=28992;POINT (120721 487835),In vuilniszak,"dinsdag, vrijdag",Aan de rand van de stoep of op de vaste plek,Tussen 06.00 en 07.30 uur,,,0363200000007237,03630980000029,AB05,A-Centrum-Stedelijke_Inzameling-F-313 (Jordaan oa),F-313
0363200000007237~Textiel,Eerste Egelantiersdwarsstraat,2,,,1015RW,Amsterdam,Verblijfsobject in gebruik,False,,,,,,,,,,Textiel,Textiel,,,,,,,,,SRID=28992;POINT (120721 487835),In de container voor textiel,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007237,03630980000029,AB05,,
0363200000007238~Glas,Eerste Egelantiersdwarsstraat,3,,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Glas,Glas,,,,,,,,,SRID=28992;POINT (120739 487816),In de container voor glas,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007238,03630980000029,AB05,,
"0363200000007238~Groente, Fruit en Tuin Afval",Eerste Egelantiersdwarsstraat,3,,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320284952,Gfe/t_bij_rest-Ophalen-Korf(CentrumENWestpoort),1,,,,"Tuinafval dat niet in een vuilniszak past, mag u als grof afval weg doen",,"Groente, Fruit en Tuin Afval",GFT,Bij het restafval,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag, zondag","Kerstbomen kun je van 2 t/m 13 januari kwijt op een <a href=""https://kaart.amsterdam.nl/ophaalpunten-kerstbomen-2023"">inleverplek in de buurt</a>",2022-12-31T23:00:00,2023-01-13T23:00:00,Verzamelcontainers,Routetypecoce gecreerd om daar waar GFT niet met bak of verzamelcontainer wordt ingezemeld toch aan een planning te koppelen zodat we opmerkingen en alerts kunnen plaatsen,BIJREST,SRID=28992;POINT (120739 487816),Bij het restafval,,,,,,0363200000007238,03630980000029,AB05,Centrum-West,GA01
0363200000007238~Grof,Eerste Egelantiersdwarsstraat,3,,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320283650,GA_Centrum_Opafspraak,1,,,,"Of breng het naar <a href=""https://kaart.amsterdam.nl/afvalpunten"">een Afvalpunt</a>",,Grof,GA,Grofvuil Route op afspraak,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag",,,,Grof_afval,Grofvuil Route op afspraak,GROFAFSPR,SRID=28992;POINT (120739 487816),of bel 14020,,,,Maak een afspraak,https://formulieren.amsterdam.nl/TriplEforms/Directregelen/formulier/nl-NL/evAmsterdam/grofafval.aspx,0363200000007238,03630980000029,AB05,Centrum-West,GA01
0363200000007238~Papier,Eerste Egelantiersdwarsstraat,3,,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Papier,Papier,,,,,,,,,SRID=28992;POINT (120739 487816),In de container voor papier,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007238,03630980000029,AB05,,
0363200000007238~Plastic,Eerste Egelantiersdwarsstraat,3,,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Plastic,Plastic,,,,,,,,,SRID=28992;POINT (120739 487816),Bij het restafval,,,,,,0363200000007238,03630980000029,AB05,,
0363200000007238~Rest,Eerste Egelantiersdwarsstraat,3,,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320284451,Rest_Centrum_Dinsdagenvrijdag_Dinsdagenvrijdagvanaf06.00,1,Tussen 06.00 en 07.30 uur,Tussen 06.00,en 07.30 uur,,,Rest,Rest,Zakken Route,"dinsdag, vrijdag",,,,Inzamelgebied,Zakken Route,ZAKKENRT,SRID=28992;POINT (120739 487816),In vuilniszak,"dinsdag, vrijdag",Aan de rand van de stoep of op de vaste plek,Tussen 06.00 en 07.30 uur,,,0363200000007238,03630980000029,AB05,A-Centrum-Stedelijke_Inzameling-F-313 (Jordaan oa),F-313
0363200000007238~Textiel,Eerste Egelantiersdwarsstraat,3,,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Textiel,Textiel,,,,,,,,,SRID=28992;POINT (120739 487816),In de container voor textiel,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007238,03630980000029,AB05,,
0363200000007239~Glas,Eerste Egelantiersdwarsstraat,4,A,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Glas,Glas,,,,,,,,,SRID=28992;POINT (120724 487830),In de container voor glas,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007239,03630980000029,AB05,,
"0363200000007239~Groente, Fruit en Tuin Afval",Eerste Egelantiersdwarsstraat,4,A,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320284952,Gfe/t_bij_rest-Ophalen-Korf(CentrumENWestpoort),1,,,,"Tuinafval dat niet in een vuilniszak past, mag u als grof afval weg doen",,"Groente, Fruit en Tuin Afval",GFT,Bij het restafval,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag, zondag","Kerstbomen kun je van 2 t/m 13 januari kwijt op een <a href=""https://kaart.amsterdam.nl/ophaalpunten-kerstbomen-2023"">inleverplek in de buurt</a>",2022-12-31T23:00:00,2023-01-13T23:00:00,Verzamelcontainers,Routetypecoce gecreerd om daar waar GFT niet met bak of verzamelcontainer wordt ingezemeld toch aan een planning te koppelen zodat we opmerkingen en alerts kunnen plaatsen,BIJREST,SRID=28992;POINT (120724 487830),Bij het restafval,,,,,,0363200000007239,03630980000029,AB05,Centrum-West,GA01
0363200000007239~Grof,Eerste Egelantiersdwarsstraat,4,A,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320283650,GA_Centrum_Opafspraak,1,,,,"Of breng het naar <a href=""https://kaart.amsterdam.nl/afvalpunten"">een Afvalpunt</a>",,Grof,GA,Grofvuil Route op afspraak,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag",,,,Grof_afval,Grofvuil Route op afspraak,GROFAFSPR,SRID=28992;POINT (120724 487830),of bel 14020,,,,Maak een afspraak,https://formulieren.amsterdam.nl/TriplEforms/Directregelen/formulier/nl-NL/evAmsterdam/grofafval.aspx,0363200000007239,03630980000029,AB05,Centrum-West,GA01
0363200000007239~Papier,Eerste Egelantiersdwarsstraat,4,A,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Papier,Papier,,,,,,,,,SRID=28992;POINT (120724 487830),In de container voor papier,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007239,03630980000029,AB05,,
0363200000007239~Plastic,Eerste Egelantiersdwarsstraat,4,A,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Plastic,Plastic,,,,,,,,,SRID=28992;POINT (120724 487830),Bij het restafval,,,,,,0363200000007239,03630980000029,AB05,,
0363200000007239~Rest,Eerste Egelantiersdwarsstraat,4,A,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320284451,Rest_Centrum_Dinsdagenvrijdag_Dinsdagenvrijdagvanaf06.00,1,Tussen 06.00 en 07.30 uur,Tussen 06.00,en 07.30 uur,,,Rest,Rest,Zakken Route,"dinsdag, vrijdag",,,,Inzamelgebied,Zakken Route,ZAKKENRT,SRID=28992;POINT (120724 487830),In vuilniszak,"dinsdag, vrijdag",Aan de rand van de stoep of op de vaste plek,Tussen 06.00 en 07.30 uur,,,0363200000007239,03630980000029,AB05,A-Centrum-Stedelijke_Inzameling-F-313 (Jordaan oa),F-313
0363200000007239~Textiel,Eerste Egelantiersdwarsstraat,4,A,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Textiel,Textiel,,,,,,,,,SRID=28992;POINT (120724 487830),In de container voor textiel,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007239,03630980000029,AB05,,
0363200000007240~Glas,Eerste Egelantiersdwarsstraat,4,B,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Glas,Glas,,,,,,,,,SRID=28992;POINT (120724 487831),In de container voor glas,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007240,03630980000029,AB05,,
"0363200000007240~Groente, Fruit en Tuin Afval",Eerste Egelantiersdwarsstraat,4,B,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320284952,Gfe/t_bij_rest-Ophalen-Korf(CentrumENWestpoort),1,,,,"Tuinafval dat niet in een vuilniszak past, mag u als grof afval weg doen",,"Groente, Fruit en Tuin Afval",GFT,Bij het restafval,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag, zondag","Kerstbomen kun je van 2 t/m 13 januari kwijt op een <a href=""https://kaart.amsterdam.nl/ophaalpunten-kerstbomen-2023"">inleverplek in de buurt</a>",2022-12-31T23:00:00,2023-01-13T23:00:00,Verzamelcontainers,Routetypecoce gecreerd om daar waar GFT niet met bak of verzamelcontainer wordt ingezemeld toch aan een planning te koppelen zodat we opmerkingen en alerts kunnen plaatsen,BIJREST,SRID=28992;POINT (120724 487831),Bij het restafval,,,,,,0363200000007240,03630980000029,AB05,Centrum-West,GA01
0363200000007240~Grof,Eerste Egelantiersdwarsstraat,4,B,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320283650,GA_Centrum_Opafspraak,1,,,,"Of breng het naar <a href=""https://kaart.amsterdam.nl/afvalpunten"">een Afvalpunt</a>",,Grof,GA,Grofvuil Route op afspraak,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag",,,,Grof_afval,Grofvuil Route op afspraak,GROFAFSPR,SRID=28992;POINT (120724 487831),of bel 14020,,,,Maak een afspraak,https://formulieren.amsterdam.nl/TriplEforms/Directregelen/formulier/nl-NL/evAmsterdam/grofafval.aspx,0363200000007240,03630980000029,AB05,Centrum-West,GA01
0363200000007240~Papier,Eerste Egelantiersdwarsstraat,4,B,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Papier,Papier,,,,,,,,,SRID=28992;POINT (120724 487831),In de container voor papier,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007240,03630980000029,AB05,,
0363200000007240~Plastic,Eerste Egelantiersdwarsstraat,4,B,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Plastic,Plastic,,,,,,,,,SRID=28992;POINT (120724 487831),Bij het restafval,,,,,,0363200000007240,03630980000029,AB05,,
0363200000007240~Rest,Eerste Egelantiersdwarsstraat,4,B,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320284451,Rest_Centrum_Dinsdagenvrijdag_Dinsdagenvrijdagvanaf06.00,1,Tussen 06.00 en 07.30 uur,Tussen 06.00,en 07.30 uur,,,Rest,Rest,Zakken Route,"dinsdag, vrijdag",,,,Inzamelgebied,Zakken Route,ZAKKENRT,SRID=28992;POINT (120724 487831),In vuilniszak,"dinsdag, vrijdag",Aan de rand van de stoep of op de vaste plek,Tussen 06.00 en 07.30 uur,,,0363200000007240,03630980000029,AB05,A-Centrum-Stedelijke_Inzameling-F-313 (Jordaan oa),F-313
0363200000007240~Textiel,Eerste Egelantiersdwarsstraat,4,B,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Textiel,Textiel,,,,,,,,,SRID=28992;POINT (120724 487831),In de container voor textiel,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007240,03630980000029,AB05,,
0363200000007241~Glas,Eerste Egelantiersdwarsstraat,4,C,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Glas,Glas,,,,,,,,,SRID=28992;POINT (120724 487830),In de container voor glas,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007241,03630980000029,AB05,,
"0363200000007241~Groente, Fruit en Tuin Afval",Eerste Egelantiersdwarsstraat,4,C,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320284952,Gfe/t_bij_rest-Ophalen-Korf(CentrumENWestpoort),1,,,,"Tuinafval dat niet in een vuilniszak past, mag u als grof afval weg doen",,"Groente, Fruit en Tuin Afval",GFT,Bij het restafval,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag, zondag","Kerstbomen kun je van 2 t/m 13 januari kwijt op een <a href=""https://kaart.amsterdam.nl/ophaalpunten-kerstbomen-2023"">inleverplek in de buurt</a>",2022-12-31T23:00:00,2023-01-13T23:00:00,Verzamelcontainers,Routetypecoce gecreerd om daar waar GFT niet met bak of verzamelcontainer wordt ingezemeld toch aan een planning te koppelen zodat we opmerkingen en alerts kunnen plaatsen,BIJREST,SRID=28992;POINT (120724 487830),Bij het restafval,,,,,,0363200000007241,03630980000029,AB05,Centrum-West,GA01
0363200000007241~Grof,Eerste Egelantiersdwarsstraat,4,C,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320283650,GA_Centrum_Opafspraak,1,,,,"Of breng het naar <a href=""https://kaart.amsterdam.nl/afvalpunten"">een Afvalpunt</a>",,Grof,GA,Grofvuil Route op afspraak,"maandag, dinsdag, woensdag, donderdag, vrijdag, zaterdag",,,,Grof_afval,Grofvuil Route op afspraak,GROFAFSPR,SRID=28992;POINT (120724 487830),of bel 14020,,,,Maak een afspraak,https://formulieren.amsterdam.nl/TriplEforms/Directregelen/formulier/nl-NL/evAmsterdam/grofafval.aspx,0363200000007241,03630980000029,AB05,Centrum-West,GA01
0363200000007241~Papier,Eerste Egelantiersdwarsstraat,4,C,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Papier,Papier,,,,,,,,,SRID=28992;POINT (120724 487830),In de container voor papier,,Kaart met containers in de buurt,,,https://kaart.amsterdam.nl/afvalcontainers,0363200000007241,03630980000029,AB05,,
0363200000007241~Plastic,Eerste Egelantiersdwarsstraat,4,C,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,,,,,,,,,Plastic,Plastic,,,,,,,,,SRID=28992;POINT (120724 487830),Bij het restafval,,,,,,0363200000007241,03630980000029,AB05,,
0363200000007241~Rest,Eerste Egelantiersdwarsstraat,4,C,,1015RW,Amsterdam,Verblijfsobject in gebruik,True,,44473046320284451,Rest_Centrum_Dinsdagenvrijdag_Dinsdagenvrijdagvanaf06.00,1,Tussen 06.00 en 07.30 uur,Tussen 06.00,en 07.30 uur,,,Rest,Rest,Zakken Route,"dinsdag, vrijdag",,,,Inzamelgebied,Zakken Route,ZAKKENRT,SRID=28992;POINT (120724 487830),In vuilniszak,"dinsdag, vrijdag",Aan de rand van de stoep of op de vaste plek,Tussen 06.00 en 07.30 uur,,,0363200000007241,03630980000029,AB05,A-Centrum-Stedelijke_Inzameling-F-313 (Jordaan oa),F-313
